Date,FCXr1,FCXr4,FCXHigh/Low%,FCXVolNorm,DHYr1,XLFr1,SPYr1,GLDr1,RTPr1
31-Oct-03,0.045037756,0.147468167,0.072499319,0.141731602,-0.0041841,0.018365817,-0.011473544,-0.008994187,0.042851127
24-Oct-03,0.015334064,0.150837989,0.059722222,0.169879011,0.012711864,-0.008547009,-0.001892864,0.010193906,-0.039927221
17-Oct-03,0.018120992,0.084001187,0.064678004,0.224651859,-0.012552301,0.011273957,0.003418803,0.00928204,0.03787243
10-Oct-03,0.062185372,0.138368772,0.125373134,0.245564636,0.025751073,0.011787072,0.016605522,0.001680296,0.053259669
3-Oct-03,0.048106766,0.108303249,0.142454602,0.214362737,0.002150538,0.039114974,-0.006522156,0.027745798,0.034285714
26-Sep-03,-0.043633126,0.074,0.074937811,0.156051685,0,-0.034706331,-0.002964521,-0.039265568,-0.0545651
19-Sep-03,0.069184386,0.234970674,0.083333333,0.160269501,0,0.030660377,0.011413096,-0.015999129,0.034078212
12-Sep-03,0.034131933,0.098292088,0.049633578,0.158229157,-0.008528785,-0.005861665,0.034417209,-0.016905628,0.001790911
5-Sep-03,0.015666667,0.104385647,0.036454849,0.087757411,0.035320088,0.010663507,-0.035883091,-0.003624733,0.009035464
29-Aug-03,0.099706745,0.119402985,0.152330428,0.176893637,-0.015217391,0.010778443,0.011908248,0.011538876,-0.000677201
22-Aug-03,-0.049146044,-0.011235955,0.099706745,0.135634679,0.017699115,-0.021484375,-0.00369542,0.029189789,0.047776727
15-Aug-03,0.039869518,0.1476,0.062296269,0.172567323,0.008928571,0.011058452,0.013702681,0.002113224,0.001065467
8-Aug-03,0.029477612,0.109814964,0.067311412,0.142313266,0.006741573,0.007961783,0.016738499,-0.033641445,0.003802733
1-Aug-03,-0.028633563,0.105610561,0.059180577,0.108269351,-0.043010753,-0.034588778,0.001505722,-0.035854922,-0.050547219
25-Jul-03,0.1036,0.141497724,0.1125,0.20849185,-0.016913319,0.014029618,0.013634514,-0.026923465,0.100446983
18-Jul-03,0.005631537,0.024590164,0.070362473,0.121804339,-0.018672199,0.00351975,-0.002334788,0.004660115,0.006875859
11-Jul-03,0.025577558,0.058773424,0.028830313,0.083435618,0.006263048,0.021574111,-0.017160531,0.003762457,0.034933368
3-Jul-03,0.002896152,0.048896582,0.03006263,0.092425791,0.008421053,0.015827922,0.007235454,0.013709927,0.006773479
27-Jun-03,-0.00942623,0.101138952,0.04826997,0.131698653,-0.016563147,-0.016367265,-0.007282522,0.010626107,-0.049876238
20-Jun-03,0.039182283,0.16914231,0.09735269,0.228752138,-0.004123711,-0.011444357,0.016426688,0.001251695,-0.010410288
13-Jun-03,0.016010385,0.185858586,0.076643991,0.151487281,0.008316008,-0.003147128,0.009830023,-0.00228952,-0.03143535
6-Jun-03,0.05284738,0.247840173,0.070506912,0.135586458,0.004175365,0.035016287,-0.017900241,-0.004248705,0.054409006
30-May-03,0.051748922,0.206706982,0.059134615,0.184233753,0,0.040237188,-0.001205303,-0.01248465,0.039932362
23-May-03,0.054040404,0.204270052,0.085283411,0.168611707,0.030107527,-0.017478152,0.003022366,0.026686279,-0.003499676
16-May-03,0.069114471,0.08970831,0.105206656,0.149748317,-0.006410256,0.020815633,0.023826715,-0.021184698,0.016602978
9-May-03,0.018141836,0.001622499,0.039686976,0.088738404,-0.029045643,-0.008006743,0.034023038,0.011021002,-0.008233142
2-May-03,0.049624928,0.044801838,0.05561993,0.103887282,0.008368201,0.036697248,-0.011700221,0.001979373,0.039815192
25-Apr-03,-0.04623005,-0.000576701,0.075722543,0.144546493,-0.008298755,0.002189142,0.012162595,0.012766406,-0.06171108
17-Apr-03,-0.017306652,0.03887936,0.040443213,0.084124272,0.02991453,0.041495668,0.005578801,0.011418205,0.018836061
11-Apr-03,0.062033314,0.08128655,0.089751013,0.13743844,-0.014736842,-0.002728513,0.03302671,0.010459349,-0.021482141
4-Apr-03,0.004036909,0.022313564,0.065191388,0.094729843,0.060267857,0.034336783,0.007481018,-0.00696006,0.026621428
28-Mar-03,-0.008576329,0.01880141,0.073439412,0.087234516,0.027522936,-0.038878843,0.027653471,0.00150134,-0.053950617
21-Mar-03,0.022807018,0.01450116,0.043657817,0.088449079,0.013953488,0.074829932,-0.012464589,0.00010725,0.01822753
14-Mar-03,0.004110393,0.01183432,0.078076202,0.136858283,-0.03803132,-0.005797101,0.017760351,0.018126228,0.015575131
7-Mar-03,0.000587544,0.005312869,0.024346793,0.116096197,0.025229358,-0.016627078,-0.033009925,0.027257431,-0.036531365
28-Feb-03,-0.012761021,-0.093233884,0.063946407,0.123003832,0.011600928,-0.009411765,0.06585047,-0.006242336,-0.005626223
21-Feb-03,0.020118343,-0.07212056,0.063183475,0.093658436,0.021327014,0.018696069,0.009721555,0.003018784,0.064583333
14-Feb-03,-0.002361275,-0.076502732,0.035844471,0.175674553,-0.023148148,0.009680542,-0.01861013,0.001231389,-0.024514162
7-Feb-03,-0.097496004,-0.053102292,0.164179104,0.338251121,0.028571429,-0.048802947,-0.003638071,-0.021898609,0.062483131
31-Jan-03,0.01022605,0.065871664,0.042679633,0.149546392,0.019417476,-0.005038937,0.012596554,0.003626374,-0.01002004
24-Jan-03,0.015300546,0.11257485,0.091529278,0.113709265,-0.041860465,-0.054978355,0.008750899,0.01279911,-0.047709924
17-Jan-03,0.022917831,0.119266055,0.124040165,0.158306009,-0.022727273,-0.017021277,-0.030676272,0.010118044,-0.032734433
10-Jan-03,0.015900057,0.156431803,0.083283042,0.13266307,0.03286385,0.031606673,-0.003704561,0.014484489,-0.024489796
3-Jan-03,0.054491018,0.202047782,0.074772036,0.059457805,0.028985507,0.039233577,-0.047209354,-0.015937149,0.052698092
27-Dec-02,0.021406728,0.077419355,0.02862363,0.037087855,0.027295285,-0.032229581,-0.025789813,-0.002797985,-0.004654088
20-Dec-02,0.056884292,0.093645485,0.078507079,0.135090688,-0.100446429,0.011160714,0.018719212,-0.022428884,0.024484536
13-Dec-02,0.055972696,0.12345679,0.110714286,0.095379318,0.018181818,-0.019264448,0.045433738,-0.007169237,-0.018342821
6-Dec-02,-0.05483871,0.126056879,0.092812282,0.099889473,-0.024390244,-0.023931624,-0.029003223,0.009983544,-0.029227557
29-Nov-02,0.036789298,0.212832551,0.107974594,0.054812028,0.084134615,-0.007212558,0.007275576,-0.00653951,0.00779703
22-Nov-02,0.085693537,0.220408163,0.124542125,0.081910634,0.024630542,0.024782609,-0.029229599,0.016057586,0.0273363
15-Nov-02,0.058416603,0.138016529,0.097211155,0.058668188,-0.037914692,0.034172662,-0.020436402,0.002442274,0.000636132
8-Nov-02,0.01799687,0.053441296,0.1171875,0.097695425,0.021791768,-0.027972028,0.005673303,0.024917511,0.069387755
1-Nov-02,0.043265306,0.06588824,0.062809917,0.07828955,0.019753086,0.003508772,0.022100656,-0.003175683,-0.027777778
25-Oct-02,0.012396694,-0.054783951,0.089478045,0.07582878,-0.004914005,0.014234875,0.019520357,0.008579272,0.017770598
18-Oct-02,-0.020242915,-0.103703704,0.261306533,0.235142906,-0.007317073,0.090732654,-0.006868284,0.010635838,0.074341915
11-Oct-02,0.030025021,-0.142361111,0.214634146,0.157457624,-0.044289044,0.067322631,0.000776053,-0.002306805,0.045832703
4-Oct-02,-0.074845679,-0.200133422,0.154811715,0.099670973,0,-0.064891041,0.017599278,-0.014660757,-0.009588015
27-Sep-02,-0.04,-0.209273948,0.123404255,0.153517077,-0.013793103,-0.002415459,0.053231939,-0.017310699,-0.007287329
20-Sep-02,-0.0625,-0.164086687,0.120092379,0.086331882,-0.011363636,-0.074653554,0.041584158,0.010837661,-0.034601579
13-Sep-02,-0.039359573,-0.094339623,0.108587651,0.107604808,-0.006772009,-0.016703297,-0.023564955,0.003739377,0.025924289
6-Sep-02,-0.085417938,-0.074119827,0.070212766,0.11744186,-0.006726457,-0.03109029,-0.018968583,0.019641826,-0.046488764
30-Aug-02,0.014860681,0.114965986,0.07133995,0.071057931,0.02764977,-0.008027038,-0.059328649,-0.00265038,-0.005169764
23-Aug-02,0.01572327,0.113793103,0.098684211,0.082273797,-0.039823009,0.003816794,-0.003666667,0.023711219,0.068049545
16-Aug-02,-0.017912292,0.010807374,0.075907591,0.074430376,0.066037736,0.008985879,-0.019394204,-0.004228827,-0.010192024
9-Aug-02,0.101360544,-0.060359837,0.158345221,0.073028958,0.00952381,0.066636239,-0.029809725,-0.005141989,0.039938556
2-Aug-02,0.013793103,-0.140350877,0.107266436,0.084701415,0.076923077,0.032030146,0.01480369,0.008366722,-0.007016473
26-Jul-02,-0.078194533,-0.18767507,0.276167472,0.175104945,-0.060240964,-0.011638734,0.021141417,0.029105021,-0.090707351
19-Jul-02,-0.087057458,-0.183281412,0.164820847,0.084174,-0.009546539,-0.080085653,0.051849291,-0.006506024,-0.000693001
12-Jul-02,0.007602339,-0.083510638,0.094674556,0.099645355,-0.002380952,-0.063377457,0.013901869,0.017655714,-0.063595068
5-Jul-02,-0.042016807,-0.107049608,0.124691358,0.06970172,-0.043280182,-0.008353222,0.010506434,0.000490677,0.041216216
28-Jun-02,-0.073208723,-0.096202532,0.094594595,0.101643506,-0.089211618,0.008019246,-0.077735438,0.017219865,-0.014122036
21-Jun-02,0.024468085,-0.039401496,0.065027322,0.142316279,-0.036,0.000401123,-0.075118316,0.000499376,-0.030733471
14-Jun-02,-0.018276762,0.010752688,0.05801105,0.117107328,-0.108734403,-0.020816968,0.003536783,0.018177196,0.008990228
7-Jun-02,-0.030379747,0.045305677,0.081504702,0.123300692,0.02,-0.034874905,-0.003223207,-0.007193337,-0.005957777
31-May-02,-0.014962594,0.10458613,0.088296761,0.148345391,-0.010791367,-0.014568547,-0.020907298,-0.000126183,-0.023152834
24-May-02,0.077956989,0.108347153,0.104864865,0.157977505,-0.031358885,-0.020490304,-0.018772982,0.014335083,-0.003404363
17-May-02,0.015283843,0.021416804,0.056338028,0.097763236,-0.00173913,0.045524101,-0.033482978,-0.004966887,0.023354839
10-May-02,0.024608501,0.043874644,0.051340559,0.098020916,-0.013722127,-0.023533806,-0.016284847,0.000254777,0.021349499
3-May-02,-0.011608624,0.043173862,0.066781808,0.071118207,0.013913043,0.014783927,-0.019927863,-0.024723568,0.008506114
26-Apr-02,-0.006589786,0.026674234,0.082552693,0.087894539,0,-0.037226277,0.048402344,0.020928463,-0.051795841
19-Apr-02,0.037606838,0.125463535,0.092831962,0.134261892,-0.013722127,0.008094187,-0.016731735,-0.0145,0.005703422
12-Apr-02,0.023920653,0.151574803,0.04084014,0.061556918,-0.001712329,0.000368053,0.001769252,0.017811705,-0.029639651
5-Apr-02,-0.027241771,0.120261438,0.092771084,0.081179787,0.017421603,0.000736648,-0.048635719,-0.009701399,0.016375
28-Mar-02,0.088998764,0.141931303,0.11152648,0.09293211,-0.00173913,0.001845018,0.013103572,0.009411166,-0.024390244
22-Mar-02,0.06167979,0.157367668,0.084645669,0.095245204,0.003490401,-0.018115942,-0.011269855,-0.009697733,0.001221001
15-Mar-02,-0.003921569,-0.029299363,0.054785479,0.115695361,-0.003478261,0.017323996,-0.015979742,0.014307614,-0.020100503
8-Mar-02,-0.008425146,-0.01607717,0.071476286,0.163803185,0.023131673,0.047490347,-0.004520167,0.012415934,0.015552855
1-Mar-02,0.103719599,-0.026498423,0.098220641,0.115895779,0.040740741,0.052845528,-0.013801972,-0.012263669,0.008207767
22-Feb-02,-0.10955414,-0.055405405,0.130181818,0.080186739,-0.050966608,-0.026513653,-0.002906231,-0.01621214,-0.019105984
15-Feb-02,0.009646302,0.154411765,0.058552632,0.130651356,-0.001754386,-0.00039557,0.028573941,-0.006616729,0.037009346
8-Feb-02,-0.018927445,0.135865595,0.046587927,0.116234832,-0.023972603,-0.015576324,0.037395111,-0.014760148,0.004254787
1-Feb-02,0.070945946,0.196226415,0.117482517,0.090730527,0.029982363,-0.03712036,-0.011272432,0.000615385,0.024487179
25-Jan-02,0.088235294,0.141975309,0.096296296,0.058698326,-0.005263158,0.008698941,0.007266782,0.023815524,0.026315789
18-Jan-02,-0.006574142,0.088,0.071100917,0.077192526,-0.005235602,0.007238095,-0.022725255,-0.00138417,-0.044025157
11-Jan-02,0.033207547,0.072884013,0.064150943,0.057170328,0.051376147,-0.020522388,-0.007926024,0.028871051,-0.01972873
4-Jan-02,0.022376543,-0.039855072,0.062015504,0.037218955,0.028301887,0.009416196,0.00353513,-0.006559486,0.053246753
28-Dec-01,0.0368,-0.029213483,0.056451613,0.02421289,-0.022140221,0.013745704,-0.015573343,-0.002565747,0.020408163
21-Dec-01,-0.020376176,0.075731497,0.107883817,0.076654562,0.005565863,0.027058824,-0.022785241,-0.029023418,0.01972973
14-Dec-01,-0.075362319,0.103806228,0.105263158,0.060374001,-0.018214936,-0.034822104,0.013965517,0.014661274,-0.04516129
7-Dec-01,0.033707865,0.148086522,0.091187739,0.089909266,-0.014362657,0.01968352,0.009134406,0.010472542,0.027170311
30-Nov-01,0.148881239,0.203787196,0.146757679,0.089839949,0,-0.022264151,0.016087687,-0.047213434,0.008555006
23-Nov-01,0.005190311,0.096226415,0.041083916,0.022879282,0.016423358,0.021194605,-0.029426905,-0.000608051,0.006864065
16-Nov-01,-0.038269551,0.156,0.15350488,0.079278077,0.068226121,0.008942457,0.022007891,-0.000121595,0.070913808
9-Nov-01,0.083859333,0.203203203,0.094545455,0.063502328,0.032193159,0.034593725,-0.014090595,0.009947194,0.046929229
2-Nov-01,0.046226415,0.061244019,0.210526316,0.058220639,-0.029296875,-0.025098039,0.011542497,0.021065831,-0.021267169
26-Oct-01,0.06,-0.035486806,0.110998991,0.057107039,-0.003891051,0.048519737,0.014549326,-0.00100213,0.047818013
19-Oct-01,0.001001001,-0.163879599,0.113402062,0.058418043,0.032128514,-0.006941609,0.031762014,0.024380855,-0.060755814
12-Oct-01,-0.044019139,-0.165413534,0.110638298,0.072727577,-0.02734375,0.001226492,-0.009699057,-0.008776393,0.06009245
5-Oct-01,-0.049135578,-0.134933775,0.075247525,0.054260502,-0.005825243,-0.0089141,0.027666511,0.016418875,0.03015873
28-Sep-01,-0.081103679,-0.112277868,0.173076923,0.08195132,0.206088993,0.126940639,-0.019634703,-0.009856631,0.145454545
21-Sep-01,-0.000835422,-0.044728435,0.060123784,0.108582787,-0.267581475,-0.122244489,0.021169449,0.005534818,-0.198133839
14-Sep-01,-0.00910596,0.015267176,0.021186441,0.007799721,-0.00681431,0.002008032,0.026713903,0.021833487,-0.013093525
7-Sep-01,-0.024232633,0.107241063,0.049538203,0.045122652,0.013816926,-0.052150742,0.073601974,0.006753178,-0.050546448
31-Aug-01,-0.011182109,0.133699634,0.062184874,0.054664352,0.008710801,-0.038081289,-0.116038164,0.003854845,0.033898305
24-Aug-01,0.061916879,0.034710744,0.092962641,0.075296844,-0.005199307,0.004782929,0.01167494,0.00844504,0.0456358
17-Aug-01,0.080659945,-0.06798419,0.128372093,0.098259006,-0.030252101,-0.022302158,-0.047043364,-0.014531044,0.004003559
10-Aug-01,-0.000915751,-0.082422204,0.041666667,0.122358879,0.054964539,-0.018708083,-0.040917493,-0.003947368,-0.025433526
3-Aug-01,-0.097520661,0.05,0.158714703,0.388357096,0.05027933,0.01504837,0.019443255,0.020134228,0.05988666
27-Jul-01,-0.043478261,0.095022624,0.083404987,0.037347042,-0.020072993,0.002874596,-0.021292648,-0.008253461,-0.063271162
20-Jul-01,0.06391926,-0.035087719,0.118965517,0.049197314,-0.085141903,-0.011016347,-0.021731999,-0.00026617,-0.041265475
13-Jul-01,0.143269231,-0.207333333,0.174463938,0.085142937,-0.006633499,0.006077941,0.00935353,0.007373643,-0.006830601
6-Jul-01,-0.058823529,-0.347962382,0.108504399,0.050262693,0.045060659,-0.015140845,-0.004367892,0.009200379,0.007570544
29-Jun-01,-0.15713196,-0.308510638,0.230769231,0.078990259,0.005226481,-0.013888889,-0.007362565,0.007497274,0.039788178
22-Jun-01,-0.126,-0.189239332,0.158015267,0.038647498,-0.046511628,0.044234953,0.026795464,0.003694076,-0.000715103
15-Jun-01,-0.059561129,-0.074074074,0.10877193,0.062837784,-0.044444444,-0.0302391,-0.030379541,0.007720943,-0.088990228
8-Jun-01,-0.001877347,0.109179416,0.082508251,0.028289058,0.004784689,-0.007676204,-0.000569801,-0.011852861,-0.021045918
1-Jun-01,-0.011750155,0.141428571,0.050228311,0.037881992,-0.0203125,-0.00069735,0.008206812,0.007273226,-0.024268824
25-May-01,-0.001851852,0.134736842,0.085443038,0.07751651,0.032258065,0.010214864,-0.040551181,0.01349096,-0.044589774
18-May-01,0.126564673,0.166306695,0.170662906,0.072411128,-0.017432647,0.030490018,0.002130514,-0.006219765,0.074760383
11-May-01,0.027142857,0.030824373,0.053429603,0.078181053,0.022690438,-0.026501767,-0.01069477,-0.02097429,-0.010245383
4-May-01,-0.01754386,0.067073171,0.044668588,0.037237038,0.028333333,0.012522361,-0.012640666,0.005305401,-0.026953846
27-Apr-01,0.025917927,0.091954023,0.044992743,0.043350537,-0.013157895,0.018586006,0.036675989,0.011141678,0.013092269
20-Apr-01,-0.004301075,0.108539505,0.036231884,0.073759805,0.001647446,0.030803907,-0.017198052,0.009722222,0.052493438
12-Apr-01,0.063262195,0.120481928,0.047297297,0.026016651,0.013355593,0.045151158,0.012402608,-0.004562422,0.079931973
6-Apr-01,0.005363985,-0.085714286,0.128267974,0.049075255,-0.032310178,-0.040316503,0.010281124,0.000691754,0.005988024
30-Mar-01,0.041500399,-0.070512821,0.07704918,0.037931719,-0.006420546,0.054848967,0.047538915,-0.000829417,0.044682752
23-Mar-01,0.006425703,-0.047148289,0.081871345,0.041191147,-0.011111111,-0.03044316,0.048984996,-0.005225523,-0.016983895
16-Mar-01,-0.132404181,-0.000802568,0.193734542,0.058586816,-0.074889868,-0.056363636,-0.029051333,0.018059639,-0.139798489
9-Mar-01,0.022079772,0.113266098,0.13,0.05767514,0.038109756,-0.000726744,0.019304682,-0.00376569,0.033315981
2-Mar-01,0.067680608,0.098591549,0.082826748,0.068884979,0.031446541,0.01139287,-0.004608295,0.010286036,0.044021739
23-Feb-01,0.055377207,0.182553957,0.144046628,0.061656374,-0.043609023,-0.063339071,-0.067688067,0.014002,0.001496802
16-Feb-01,-0.033359193,0.145220588,0.07219032,0.042102822,0.004531722,-0.003088538,-0.00202249,-0.001284247,-0.004200542
9-Feb-01,0.008607199,0.441834452,0.042673108,0.037637874,-0.032163743,-0.013874788,-0.010803457,-0.005393131,0.017931034
2-Feb-01,0.149280576,0.537906137,0.164716472,0.046194059,0.004405286,0.00101626,-0.041717791,-0.000850822,0.002627576
26-Jan-01,0.022058824,0.299065421,0.121184089,0.095332604,0.028700906,0.047179851,-0.01092233,0.01292732,0.004305556
19-Jan-01,0.217002237,0.225225225,0.248581158,0.100020574,0.018461538,-0.002829855,-0.021958457,0.003314599,0.021276596
12-Jan-01,0.075812274,0.1175,0.066350711,0.036843737,-0.009146341,-0.027185134,-0.00794819,0.007696776,-0.035039693
